	Sentence #	Word	POS	Tag
52244	2369.0	$	$	O
52245	2369.0	20	CD	O
52246	2369.0	million	CD	O
52247	2369.0	.	.	O
52248	2370.0	Critics	NNS	O
52249	2370.0	call	VBP	O
52250	2370.0	the	DT	O
52251	2370.0	move	NN	O
52252	2370.0	a	DT	O
52253	2370.0	Kremlin	NNP	B-org
52254	2370.0	effort	NN	O
52255	2370.0	to	TO	O
52256	2370.0	tighten	VB	O
52257	2370.0	its	PRP$	O
52258	2370.0	influence	NN	O
52259	2370.0	on	IN	O
52260	2370.0	the	DT	O
52261	2370.0	media	NNS	O
52262	2370.0	.	.	O
52263	2371.0	The	DT	O
52264	2371.0	government	NN	O
52265	2371.0	already	RB	O
52266	2371.0	controls	VBZ	O
52267	2371.0	national	JJ	O
52268	2371.0	television	NN	O
52269	2371.0	and	CC	O
52270	2371.0	radio	NN	O
52271	2371.0	networks	NNS	O
52272	2371.0	.	.	O
52273	2372.0	An	DT	O
52274	2372.0	editor	NN	O
52275	2372.0	at	IN	O
52276	2372.0	Izvestia	NNP	B-geo
52277	2372.0	resigned	VBD	O
52278	2372.0	last	JJ	O
52279	2372.0	year	NN	O
52280	2372.0	in	IN	O
52281	2372.0	what	WP	O
52282	2372.0	he	PRP	O
52283	2372.0	said	VBD	O
52284	2372.0	was	VBD	O
52285	2372.0	a	DT	O
52286	2372.0	dispute	NN	O
52287	2372.0	over	IN	O
52288	2372.0	the	DT	O
52289	2372.0	newspaper	NN	O
52290	2372.0	's	POS	O
52291	2372.0	coverage	NN	O
52292	2372.0	of	IN	O
52293	2372.0	the	DT	O
52294	2372.0	Beslan	NNP	B-geo
52295	2372.0	school	NN	O
52296	2372.0	crisis	NN	O
52297	2372.0	in	IN	O
52298	2372.0	which	WDT	O
52299	2372.0	more	JJR	O
52300	2372.0	than	IN	O
52301	2372.0	330	CD	O
52302	2372.0	people	NNS	O
52303	2372.0	were	VBD	O
52304	2372.0	killed	VBN	O
52305	2372.0	.	.	O
52306	2373.0	He	PRP	O
52307	2373.0	said	VBD	O
52308	2373.0	he	PRP	O
52309	2373.0	was	VBD	O
52310	2373.0	forced	VBN	O
52311	2373.0	to	TO	O
52312	2373.0	resign	VB	O
52313	2373.0	over	IN	O
52314	2373.0	coverage	NN	O
52315	2373.0	the	DT	O
52316	2373.0	paper	NN	O
52317	2373.0	's	POS	O
52318	2373.0	leadership	NN	O
52319	2373.0	deemed	VBD	O
52320	2373.0	too	RB	O
52321	2373.0	shocking	JJ	O
52322	2373.0	.	.	O
52323	2374.0	The	DT	O
52324	2374.0	newspaper	NN	O
52325	2374.0	printed	VBD	O
52326	2374.0	graphic	JJ	O
52327	2374.0	pictures	NNS	O
52328	2374.0	of	IN	O
52329	2374.0	the	DT	O
52330	2374.0	bloody	JJ	O
52331	2374.0	siege	NN	O
52332	2374.0	.	.	O
52333	2375.0	Some	DT	O
52334	2375.0	speculated	VBD	O
52335	2375.0	that	DT	O
52336	2375.0	coverage	NN	O
52337	2375.0	upset	VB	O
52338	2375.0	the	DT	O
52339	2375.0	Kremlin	NNP	B-org
52340	2375.0	.	.	O
52341	2376.0	Jennifer	NNP	B-per
52342	2376.0	Lopez	NNP	I-per
52343	2376.0	will	MD	O
52344	2376.0	come	VB	O
52345	2376.0	to	TO	O
52346	2376.0	your	PRP$	O
52347	2376.0	party	NN	O
52348	2376.0	-	IN	O
52349	2376.0	for	IN	O
52350	2376.0	a	DT	O
52351	2376.0	price	NN	O
52352	2376.0	.	.	O
52353	2377.0	Russian	JJ	B-gpe
52354	2377.0	banking	NN	O
52355	2377.0	tycoon	NN	O
52356	2377.0	Andrei	NNP	B-per
52357	2377.0	Melnichenko	NNP	I-per
52358	2377.0	is	VBZ	O
52359	2377.0	reportedly	RB	O
52360	2377.0	paying	VBG	O
52361	2377.0	the	DT	O
52362	2377.0	singer-actress	JJ	O
52363	2377.0	$	$	O
52364	2377.0	2	CD	O
52365	2377.0	million	CD	O
52366	2377.0	to	TO	O
52367	2377.0	perform	VB	O
52368	2377.0	at	IN	O
52369	2377.0	his	PRP$	O
52370	2377.0	wife	NN	O
52371	2377.0	's	POS	O
52372	2377.0	30th	JJ	B-tim
52373	2377.0	birthday	NN	O
52374	2377.0	party	NN	O
52375	2377.0	.	.	O
52376	2378.0	International	JJ	O
52377	2378.0	media	NNS	O
52378	2378.0	report	NN	O
52379	2378.0	Lopez	NNP	B-per
52380	2378.0	will	MD	O
52381	2378.0	receive	VB	O
52382	2378.0	$	$	O
52383	2378.0	1.2	CD	O
52384	2378.0	million	CD	O
52385	2378.0	for	IN	O
52386	2378.0	her	PRP$	O
52387	2378.0	40	CD	O
52388	2378.0	minute	JJ	O
52389	2378.0	performance	NN	O
52390	2378.0	in	IN	O
52391	2378.0	the	DT	O
52392	2378.0	UK	NNP	B-org
52393	2378.0	,	,	O
52394	2378.0	with	IN	O
52395	2378.0	an	DT	O
52396	2378.0	additional	JJ	O
52397	2378.0	$	$	O
52398	2378.0	8,00,000	CD	O
52399	2378.0	earmarked	VBN	O
52400	2378.0	for	IN	O
52401	2378.0	expenses	NNS	O
52402	2378.0	.	.	O
52403	2379.0	The	DT	O
52404	2379.0	35-year-old	JJ	O
52405	2379.0	Melnichenko	NNP	B-per
52406	2379.0	's	POS	O
52407	2379.0	personal	JJ	O
52408	2379.0	fortune	NN	O
52409	2379.0	is	VBZ	O
52410	2379.0	estimated	VBN	O
52411	2379.0	near	IN	O
52412	2379.0	$	$	O
52413	2379.0	5	CD	O
52414	2379.0	billion	CD	O
52415	2379.0	.	.	O
52416	2380.0	In	IN	O
52417	2380.0	other	JJ	O
52418	2380.0	Jennifer	NNP	B-per
52419	2380.0	Lopez	NNP	I-per
52420	2380.0	news	NN	O
52421	2380.0	,	,	O
52422	2380.0	the	DT	O
52423	2380.0	U.S.	NNP	B-geo
52424	2380.0	Magazine	NNP	B-art
52425	2380.0	Us	NNP	I-art
52426	2380.0	has	VBZ	O
52427	2380.0	named	VBN	O
52428	2380.0	her	PRP	O
52429	2380.0	its	PRP$	O
52430	2380.0	Style	JJ	B-art
52431	2380.0	Icon	NN	I-art
52432	2380.0	of	IN	I-art
52433	2380.0	the	DT	I-art
52434	2380.0	Year	NN	B-geo
52435	2380.0	;	;	O
52436	2380.0	she	PRP	O
52437	2380.0	'll	MD	O
52438	2380.0	pick	VB	O
52439	2380.0	up	RP	O
52440	2380.0	her	PRP$	O
52441	2380.0	prize	NN	O
52442	2380.0	at	IN	O
52443	2380.0	a	DT	O
52444	2380.0	ceremony	NN	O
52445	2380.0	in	IN	O
52446	2380.0	Hollywood	NNP	B-geo
52447	2380.0	.	.	O
52448	2381.0	The	DT	O
52449	2381.0	top	JJ	O
52450	2381.0	U.S.	NNP	B-geo
52451	2381.0	weapons	NNS	O
52452	2381.0	inspector	NN	O
52453	2381.0	for	IN	O
52454	2381.0	Iraq	NNP	B-geo
52455	2381.0	says	VBZ	O
52456	2381.0	the	DT	O
52457	2381.0	search	NN	O
52458	2381.0	for	IN	O
52459	2381.0	weapons	NNS	O
52460	2381.0	of	IN	O
52461	2381.0	mass	NN	O
52462	2381.0	destruction	NN	O
52463	2381.0	has	VBZ	O
52464	2381.0	""""	``	O
52465	2381.0	gone	VBN	O
52466	2381.0	as	RB	O
52467	2381.0	far	RB	O
52468	2381.0	as	IN	O
52469	2381.0	feasible	JJ	O
52470	2381.0	""""	``	O
52471	2381.0	and	CC	O
52472	2381.0	has	VBZ	O
52473	2381.0	found	VBN	O
52474	2381.0	nothing	DT	O
52475	2381.0	.	.	O
52476	2382.0	The	DT	O
52477	2382.0	assessment	NN	O
52478	2382.0	by	IN	O
52479	2382.0	CIA	NNP	B-org
52480	2382.0	special	JJ	O
52481	2382.0	advisor	NN	O
52482	2382.0	Charles	NNP	B-per
52483	2382.0	Duelfer	NNP	I-per
52484	2382.0	,	,	O
52485	2382.0	head	NN	O
52486	2382.0	of	IN	O
52487	2382.0	the	DT	O
52488	2382.0	Iraq	NNP	B-geo
52489	2382.0	Survey	NNP	B-org
52490	2382.0	Group	NNP	I-org
52491	2382.0	,	,	O
52492	2382.0	was	VBD	O
52493	2382.0	contained	VBN	O
52494	2382.0	in	IN	O
52495	2382.0	an	DT	O
52496	2382.0	addendum	NN	O
52497	2382.0	,	,	O
52498	2382.0	posted	VBN	O
52499	2382.0	on	IN	O
52500	2382.0	the	DT	O
52501	2382.0	Internet	NNP	O
52502	2382.0	late	JJ	O
52503	2382.0	Monday	NNP	B-tim
52504	2382.0	,	,	O
52505	2382.0	to	TO	O
52506	2382.0	last	JJ	O
52507	2382.0	year	NN	O
52508	2382.0	's	POS	O
52509	2382.0	final	JJ	O
52510	2382.0	report	NN	O
52511	2382.0	on	IN	O
52512	2382.0	Iraq	NNP	B-geo
52513	2382.0	's	POS	O
52514	2382.0	weapons	NNS	O
52515	2382.0	program	NN	O
52516	2382.0	.	.	O
52517	2383.0	Mr.	NNP	B-per
52518	2383.0	Duelfer	NNP	I-per
52519	2383.0	concludes	VBZ	O
52520	2383.0	there	EX	O
52521	2383.0	is	VBZ	O
52522	2383.0	no	DT	O
52523	2383.0	reason	NN	O
52524	2383.0	to	TO	O
52525	2383.0	keep	VB	O
52526	2383.0	many	JJ	O
52527	2383.0	detainees	NNS	O
52528	2383.0	who	WP	O
52529	2383.0	are	VBP	O
52530	2383.0	held	VBN	O
52531	2383.0	because	IN	O
52532	2383.0	of	IN	O
52533	2383.0	their	PRP$	O
52534	2383.0	knowledge	NN	O
52535	2383.0	of	IN	O
52536	2383.0	Iraq	NNP	B-geo
52537	2383.0	's	POS	O
52538	2383.0	weapons	NNS	O
52539	2383.0	program	NN	O
52540	2383.0	,	,	O
52541	2383.0	saying	VBG	O
52542	2383.0	that	IN	O
52543	2383.0	after	IN	O
52544	2383.0	more	JJR	O
52545	2383.0	than	IN	B-tim
52546	2383.0	18	CD	I-tim
52547	2383.0	months	NNS	O
52548	2383.0	,	,	O
52549	2383.0	the	DT	O
52550	2383.0	weapons	NNS	O
52551	2383.0	investigation	NN	O
52552	2383.0	and	CC	O
52553	2383.0	debriefing	NN	O
52554	2383.0	of	IN	O
52555	2383.0	weapons-related	JJ	O
52556	2383.0	detainees	NNS	O
52557	2383.0	has	VBZ	O
52558	2383.0	been	VBN	O
52559	2383.0	exhausted	VBN	O
52560	2383.0	.	.	O
52561	2384.0	The	DT	O
52562	2384.0	United	NNP	B-geo
52563	2384.0	States	NNPS	I-geo
52564	2384.0	maintains	VBZ	O
52565	2384.0	that	IN	O
52566	2384.0	the	DT	O
52567	2384.0	Iraqi	JJ	B-gpe
52568	2384.0	authorities	NNS	O
52569	2384.0	will	MD	O
52570	2384.0	make	VB	O
52571	2384.0	the	DT	O
52572	2384.0	final	JJ	O
52573	2384.0	decision	NN	O
52574	2384.0	whether	IN	O
52575	2384.0	to	TO	O
52576	2384.0	release	VB	O
52577	2384.0	those	DT	O
52578	2384.0	detainees	NNS	O
52579	2384.0	.	.	O
52580	2385.0	Mr.	NNP	B-per
52581	2385.0	Duelfer	NNP	I-per
52582	2385.0	also	RB	O
52583	2385.0	warns	VBZ	O
52584	2385.0	that	IN	O
52585	2385.0	there	EX	O
52586	2385.0	is	VBZ	O
52587	2385.0	a	DT	O
52588	2385.0	risk	NN	O
52589	2385.0	some	DT	O
52590	2385.0	Iraqi	JJ	B-gpe
52591	2385.0	scientists	NNS	O
52592	2385.0	might	MD	O
52593	2385.0	share	VB	O
52594	2385.0	their	PRP$	O
52595	2385.0	skills	NNS	O
52596	2385.0	with	IN	O
52597	2385.0	terrorists	NNS	O
52598	2385.0	or	CC	O
52599	2385.0	insurgents	NNS	O
52600	2385.0	,	,	O
52601	2385.0	who	WP	O
52602	2385.0	are	VBP	O
52603	2385.0	making	VBG	O
52604	2385.0	concerted	JJ	O
52605	2385.0	efforts	NNS	O
52606	2385.0	to	TO	O
52607	2385.0	gain	VB	O
52608	2385.0	chemical	JJ	O
52609	2385.0	weapons	NNS	O
52610	2385.0	capabilities	NNS	O
52611	2385.0	.	.	O
52612	2386.0	NATO	NNP	B-org
52613	2386.0	has	VBZ	O
52614	2386.0	expressed	VBN	O
52615	2386.0	its	PRP$	O
52616	2386.0	solidarity	NN	O
52617	2386.0	with	IN	O
52618	2386.0	Britain	NNP	B-geo
52619	2386.0	over	IN	B-tim
52620	2386.0	Thursday	NNP	I-tim
52621	2386.0	's	POS	O
52622	2386.0	deadly	JJ	O
52623	2386.0	terrorist	JJ	O
52624	2386.0	attacks	NNS	O
52625	2386.0	in	IN	O
52626	2386.0	London	NNP	B-geo
52627	2386.0	.	.	O
52628	2387.0	Ambassadors	NNS	O
52629	2387.0	of	IN	O
52630	2387.0	the	DT	O
52631	2387.0	26	CD	O
52632	2387.0	alliance	NN	O
52633	2387.0	states	NNS	O
52634	2387.0	,	,	O
52635	2387.0	meeting	NN	O
52636	2387.0	in	IN	O
52637	2387.0	Brussels	NNP	B-geo
52638	2387.0	,	,	O
52639	2387.0	condemned	VBD	O
52640	2387.0	terrorism	NN	O
52641	2387.0	in	IN	O
52642	2387.0	all	DT	O
52643	2387.0	its	PRP$	O
52644	2387.0	forms	NNS	O
52645	2387.0	and	CC	O
52646	2387.0	reaffirmed	VBD	O
52647	2387.0	NATO	NNP	B-org
52648	2387.0	's	POS	O
52649	2387.0	determination	NN	O
52650	2387.0	to	TO	O
52651	2387.0	combat	VB	O
52652	2387.0	terrorism	NN	O
52653	2387.0	and	CC	O
52654	2387.0	defend	VB	O
52655	2387.0	the	DT	O
52656	2387.0	alliance	NN	O
52657	2387.0	's	POS	O
52658	2387.0	values	NNS	O
52659	2387.0	of	IN	O
52660	2387.0	freedom	NN	O
52661	2387.0	,	,	O
52662	2387.0	tolerance	NN	O
52663	2387.0	and	CC	O
52664	2387.0	democracy	NN	O
52665	2387.0	.	.	O
52666	2388.0	Earlier	RB	O
52667	2388.0	,	,	O
52668	2388.0	NATO	NNP	B-org
52669	2388.0	Secretary-General	NNP	I-org
52670	2388.0	Jaap	NNP	B-per
52671	2388.0	de	NNP	I-per
52672	2388.0	Hoop	NNP	I-per
52673	2388.0	Scheffer	NNP	I-per
52674	2388.0	condemned	VBD	O
52675	2388.0	the	DT	O
52676	2388.0	bombings	NNS	O
52677	2388.0	as	IN	O
52678	2388.0	heinous	JJ	O
52679	2388.0	crimes	NNS	O
52680	2388.0	and	CC	O
52681	2388.0	stressed	VBD	O
52682	2388.0	that	IN	O
52683	2388.0	they	PRP	O
52684	2388.0	underscored	VBD	O
52685	2388.0	the	DT	O
52686	2388.0	need	NN	O
52687	2388.0	for	IN	O
52688	2388.0	alliance	NN	O
52689	2388.0	unity	NN	O
52690	2388.0	in	IN	O
52691	2388.0	fighting	VBG	O
52692	2388.0	terrorism	NN	O
52693	2388.0	.	.	O
52694	2389.0	Spanish	JJ	B-gpe
52695	2389.0	police	NNS	O
52696	2389.0	have	VBP	O
52697	2389.0	arrested	VBN	O
52698	2389.0	seven	CD	O
52699	2389.0	people	NNS	O
52700	2389.0	suspected	VBN	O
52701	2389.0	of	IN	O
52702	2389.0	helping	VBG	O
52703	2389.0	fund	NN	O
52704	2389.0	Islamic	JJ	O
52705	2389.0	militants	NNS	O
52706	2389.0	with	IN	O
52707	2389.0	links	NNS	O
52708	2389.0	to	TO	O
52709	2389.0	the	DT	O
52710	2389.0	al-Qaida	NNP	B-org
52711	2389.0	terrorist	JJ	O
52712	2389.0	group	NN	O
52713	2389.0	.	.	O
52714	2390.0	Interior	NNP	O
52715	2390.0	Minister	NNP	B-per
52716	2390.0	Jose	NNP	I-per
52717	2390.0	Antonio	NNP	I-per
52718	2390.0	Alonso	NNP	I-per
52719	2390.0	says	VBZ	O
52720	2390.0	the	DT	O
52721	2390.0	seven	CD	O
52722	2390.0	,	,	O
52723	2390.0	arrested	VBN	O
52724	2390.0	in	IN	O
52725	2390.0	the	DT	O
52726	2390.0	Costa	NNP	B-geo
52727	2390.0	del	NNP	I-geo
52728	2390.0	Sol	NNP	I-geo
52729	2390.0	region	NN	O
52730	2390.0	of	IN	O
52731	2390.0	southern	JJ	O
52732	2390.0	Spain	NNP	B-gpe
52733	2390.0	,	,	O
52734	2390.0	had	VBD	O
52735	2390.0	provided	VBN	O
52736	2390.0	funds	NNS	O
52737	2390.0	and	CC	O
52738	2390.0	logistical	JJ	O
52739	2390.0	support	NN	O
52740	2390.0	to	TO	O
52741	2390.0	the	DT	O
52742	2390.0	Algerian-based	JJ	O
52743	2390.0	Salafist	NNP	B-org
52744	2390.0	Group	NNP	I-org
52745	2390.0	for	IN	I-org
52746	2390.0	Preaching	NNP	I-org
52747	2390.0	and	CC	I-org
52748	2390.0	Combat	NNP	I-org
52749	2390.0	.	.	O
52750	2391.0	Spanish	JJ	B-gpe
52751	2391.0	authorities	NNS	O
52752	2391.0	have	VBP	O
52753	2391.0	stepped	VBN	O
52754	2391.0	up	RP	O
52755	2391.0	efforts	NNS	O
52756	2391.0	against	IN	O
52757	2391.0	Islamic	NNP	O
52758	2391.0	militants	NNS	O
52759	2391.0	since	IN	B-tim
52760	2391.0	last	JJ	O
52761	2391.0	year	NN	O
52762	2391.0	's	POS	O
52763	2391.0	al-Qaida-linked	JJ	O
52764	2391.0	bombings	NNS	O
52765	2391.0	of	IN	O
52766	2391.0	Madrid	NNP	B-geo
52767	2391.0	commuter	NN	O
52768	2391.0	trains	NNS	O
52769	2391.0	that	WDT	O
52770	2391.0	killed	VBD	O
52771	2391.0	191	CD	O
52772	2391.0	people	NNS	O
52773	2391.0	.	.	O
52774	2392.0	Last	JJ	O
52775	2392.0	month	NN	O
52776	2392.0	,	,	O
52777	2392.0	police	NN	O
52778	2392.0	arrested	VBN	O
52779	2392.0	11	CD	O
52780	2392.0	people	NNS	O
52781	2392.0	on	IN	O
52782	2392.0	charges	NNS	O
52783	2392.0	of	IN	O
52784	2392.0	providing	VBG	O
52785	2392.0	financial	JJ	O
52786	2392.0	support	NN	O
52787	2392.0	for	IN	O
52788	2392.0	the	DT	O
52789	2392.0	same	JJ	O
52790	2392.0	Algerian-based	JJ	O
52791	2392.0	group	NN	O
52792	2392.0	in	IN	O
52793	2392.0	raids	NNS	O
52794	2392.0	in	IN	O
52795	2392.0	other	JJ	O
52796	2392.0	areas	NNS	O
52797	2392.0	of	IN	O
52798	2392.0	southern	JJ	O
52799	2392.0	Spain	NNP	B-gpe
52800	2392.0	.	.	O
52801	2393.0	Two	CD	O
52802	2393.0	senior	JJ	O
52803	2393.0	U.S.	NNP	B-geo
52804	2393.0	diplomats	NNS	O
52805	2393.0	are	VBP	O
52806	2393.0	meeting	VBG	O
52807	2393.0	with	IN	O
52808	2393.0	the	DT	O
52809	2393.0	new	JJ	O
52810	2393.0	leader	NN	O
52811	2393.0	of	IN	O
52812	2393.0	southern	JJ	O
52813	2393.0	Sudan	NNP	B-gpe
52814	2393.0	's	POS	O
52815	2393.0	former	JJ	O
52816	2393.0	rebel	NN	O
52817	2393.0	movement	NN	O
52818	2393.0	Wednesday	NNP	B-tim
52819	2393.0	in	IN	O
52820	2393.0	an	DT	O
52821	2393.0	effort	NN	O
52822	2393.0	to	TO	O
52823	2393.0	ensure	VB	O
52824	2393.0	that	IN	O
52825	2393.0	the	DT	O
52826	2393.0	sudden	JJ	O
52827	2393.0	death	NN	O
52828	2393.0	of	IN	O
52829	2393.0	Vice	NNP	O
52830	2393.0	President	NNP	B-per
52831	2393.0	John	NNP	I-per
52832	2393.0	Garang	NNP	I-per
52833	2393.0	will	MD	O
52834	2393.0	not	RB	O
52835	2393.0	derail	VB	O
52836	2393.0	the	DT	O
52837	2393.0	peace	NN	O
52838	2393.0	process	NN	O
52839	2393.0	.	.	O
52840	2394.0	The	DT	O
52841	2394.0	visit	NN	O
52842	2394.0	by	IN	O
52843	2394.0	Assistant	NNP	O
52844	2394.0	Secretary	NNP	O
52845	2394.0	of	IN	O
52846	2394.0	State	NNP	B-org
52847	2394.0	for	IN	I-org
52848	2394.0	African	NNP	I-org
52849	2394.0	Affairs	NNP	I-org
52850	2394.0	Connie	NNP	I-org
52851	2394.0	Newman	NNP	I-org
52852	2394.0	and	CC	O
52853	2394.0	special	JJ	O
52854	2394.0	envoy	NN	O
52855	2394.0	for	IN	O
52856	2394.0	Sudan	NNP	B-gpe
52857	2394.0	Roger	NNP	B-per
52858	2394.0	Winter	NNP	I-per
52859	2394.0	follows	VBZ	O
52860	2394.0	two	CD	O
52861	2394.0	days	NNS	O
52862	2394.0	of	IN	O
52863	2394.0	riots	NNS	O
52864	2394.0	in	IN	O
52865	2394.0	response	NN	O
52866	2394.0	to	TO	O
52867	2394.0	news	NN	O
52868	2394.0	of	IN	O
52869	2394.0	the	DT	O
52870	2394.0	death	NN	O
52871	2394.0	of	IN	O
52872	2394.0	Mr.	NNP	B-per
52873	2394.0	Garang	NNP	I-per
52874	2394.0	,	,	O
52875	2394.0	the	DT	O
52876	2394.0	former	JJ	O
52877	2394.0	rebel	JJ	O
52878	2394.0	leader	NN	O
52879	2394.0	who	WP	O
52880	2394.0	became	VBD	O
52881	2394.0	Sudan	NNP	B-gpe
52882	2394.0	's	POS	O
52883	2394.0	vice	NN	O
52884	2394.0	president	NN	O
52885	2394.0	as	IN	O
52886	2394.0	part	NN	O
52887	2394.0	of	IN	O
52888	2394.0	a	DT	O
52889	2394.0	peace	NN	O
52890	2394.0	deal	NN	O
52891	2394.0	.	.	O
52892	2395.0	At	IN	O
52893	2395.0	least	JJS	O
52894	2395.0	42	CD	O
52895	2395.0	people	NNS	O
52896	2395.0	died	VBD	O
52897	2395.0	in	IN	O
52898	2395.0	the	DT	O
52899	2395.0	violence	NN	O
52900	2395.0	.	.	O
52901	2396.0	Mr.	NNP	B-per
52902	2396.0	Garang	NNP	I-per
52903	2396.0	was	VBD	O
52904	2396.0	killed	VBN	O
52905	2396.0	in	IN	O
52906	2396.0	a	DT	O
52907	2396.0	helicopter	NN	O
52908	2396.0	crash	NN	O
52909	2396.0	Saturday	NNP	B-tim
52910	2396.0	evening	NN	I-tim
52911	2396.0	.	.	O
52912	2397.0	He	PRP	O
52913	2397.0	was	VBD	O
52914	2397.0	a	DT	O
52915	2397.0	key	JJ	O
52916	2397.0	player	NN	O
52917	2397.0	in	IN	O
52918	2397.0	the	DT	O
52919	2397.0	deal	NN	O
52920	2397.0	that	WDT	O
52921	2397.0	ended	VBD	O
52922	2397.0	21	CD	B-tim
52923	2397.0	years	NNS	O
52924	2397.0	of	IN	O
52925	2397.0	civil	JJ	O
52926	2397.0	war	NN	O
52927	2397.0	between	IN	O
52928	2397.0	rebels	NNS	O
52929	2397.0	in	IN	O
52930	2397.0	southern	JJ	O
52931	2397.0	Sudan	NNP	B-gpe
52932	2397.0	and	CC	O
52933	2397.0	the	DT	O
52934	2397.0	Khartoum	NNP	B-org
52935	2397.0	government	NN	O
52936	2397.0	.	.	O
52937	2398.0	The	DT	O
52938	2398.0	U.S.	NNP	B-geo
52939	2398.0	diplomats	NNS	O
52940	2398.0	plan	VBP	O
52941	2398.0	to	TO	O
52942	2398.0	hold	VB	O
52943	2398.0	talks	NNS	O
52944	2398.0	with	IN	O
52945	2398.0	government	NN	O
52946	2398.0	officials	NNS	O
52947	2398.0	in	IN	O
52948	2398.0	Khartoum	NNP	B-geo
52949	2398.0	after	IN	O
52950	2398.0	their	PRP$	O
52951	2398.0	meetings	NNS	O
52952	2398.0	in	IN	O
52953	2398.0	the	DT	O
52954	2398.0	south	NN	O
52955	2398.0	of	IN	O
52956	2398.0	the	DT	O
52957	2398.0	country	NN	O
52958	2398.0	.	.	O
52959	2399.0	A	DT	O
52960	2399.0	lawyers	NNS	O
52961	2399.0	for	IN	O
52962	2399.0	two	CD	O
52963	2399.0	British	JJ	B-gpe
52964	2399.0	journalists	NNS	O
52965	2399.0	being	VBG	O
52966	2399.0	held	VBN	O
52967	2399.0	in	IN	O
52968	2399.0	Zimbabwe	NNP	B-geo
52969	2399.0	has	VBZ	O
52970	2399.0	accused	VBN	O
52971	2399.0	prosecutors	NNS	O
52972	2399.0	of	IN	O
52973	2399.0	deliberately	RB	O
52974	2399.0	delaying	VBG	O
52975	2399.0	the	DT	O
52976	2399.0	proceedings	NNS	O
52977	2399.0	after	IN	O
52978	2399.0	state	NN	O
52979	2399.0	witnesses	NNS	O
52980	2399.0	failed	VBD	O
52981	2399.0	to	TO	O
52982	2399.0	turn	VB	O
52983	2399.0	up	RP	O
52984	2399.0	at	IN	O
52985	2399.0	court	NN	O
52986	2399.0	.	.	O
52987	2400.0	Beatrice	NNP	B-per
52988	2400.0	Mtetwa	NNP	I-per
52989	2400.0	told	VBD	O
52990	2400.0	the	DT	O
52991	2400.0	court	NN	O
52992	2400.0	in	IN	O
52993	2400.0	the	DT	O
52994	2400.0	northern	JJ	O
52995	2400.0	town	NN	O
52996	2400.0	of	IN	O
52997	2400.0	Norton	NNP	B-geo
52998	2400.0	Friday	NNP	B-tim
52999	2400.0	that	IN	O
53000	2400.0	prosecutors	NNS	O
53001	2400.0	are	VBP	O
53002	2400.0	seeking	VBG	O
53003	2400.0	""""	``	O
53004	2400.0	to	TO	O
53005	2400.0	prolong	VB	O
53006	2400.0	the	DT	O
53007	2400.0	accused	NN	O
53008	2400.0	's	POS	O
53009	2400.0	agony	NN	O
53010	2400.0	.	.	O
53011	2400.0	""""	``	O
53012	2401.0	The	DT	O
53013	2401.0	Sunday	NNP	B-org
53014	2401.0	Telegraph	NNP	I-org
53015	2401.0	's	POS	O
53016	2401.0	chief	JJ	O
53017	2401.0	foreign	JJ	O
53018	2401.0	correspondent	NN	O
53019	2401.0	Toby	NNP	B-per
53020	2401.0	Harnden	NNP	I-per
53021	2401.0	and	CC	O
53022	2401.0	photographer	NN	O
53023	2401.0	Julian	NNP	B-per
53024	2401.0	Simmonds	NNP	I-per
53025	2401.0	have	VBP	O
53026	2401.0	been	VBN	O
53027	2401.0	in	IN	O
53028	2401.0	custody	NN	O
53029	2401.0	for	IN	O
53030	2401.0	more	JJR	O
53031	2401.0	than	IN	O
53032	2401.0	a	DT	O
53033	2401.0	week	NN	O
53034	2401.0	on	IN	O
53035	2401.0	charges	NNS	O
53036	2401.0	of	IN	O
53037	2401.0	reporting	VBG	O
53038	2401.0	on	IN	O
53039	2401.0	last	JJ	O
53040	2401.0	week	NN	O
53041	2401.0	's	POS	O
53042	2401.0	parliamentary	JJ	O
53043	2401.0	elections	NNS	O
53044	2401.0	without	IN	O
53045	2401.0	accreditation	NN	O
53046	2401.0	.	.	O
53047	2402.0	The	DT	O
53048	2402.0	journalists	NNS	O
53049	2402.0	were	VBD	O
53050	2402.0	granted	VBN	O
53051	2402.0	bail	NN	O
53052	2402.0	last	JJ	O
53053	2402.0	week	NN	O
53054	2402.0	.	.	O
53055	2403.0	But	CC	O
53056	2403.0	the	DT	O
53057	2403.0	state	NN	O
53058	2403.0	appealed	VBD	O
53059	2403.0	,	,	O
53060	2403.0	forcing	VBG	O
53061	2403.0	the	DT	O
53062	2403.0	men	NNS	O
53063	2403.0	to	TO	O
53064	2403.0	remain	VB	O
53065	2403.0	in	IN	O
53066	2403.0	custody	NN	O
53067	2403.0	.	.	O
53068	2404.0	Ms.	NNP	B-per
53069	2404.0	Mtetwa	NNP	I-per
53070	2404.0	said	VBD	O
53071	2404.0	Friday	NNP	B-tim
53072	2404.0	's	POS	O
53073	2404.0	proceedings	NNS	O
53074	2404.0	lasted	VBD	O
53075	2404.0	less	JJR	O
53076	2404.0	than	IN	O
53077	2404.0	one	CD	O
53078	2404.0	hour	NN	O
53079	2404.0	because	IN	O
53080	2404.0	not	RB	O
53081	2404.0	all	DT	O
53082	2404.0	of	IN	O
53083	2404.0	the	DT	O
53084	2404.0	state	NN	O
